factype,id,length,aadt,num_years,obs_kabco,obs_years,cf_total,lane_width,shld_type,shld_width,curve_radius,curve_length,spiral_transition,se_var,rhr,rumble_cl,twltl,ase,passing_lanes,lighting,dwy_density,grade,median_width,sideslope
rtl_seg,18514,0.51,5900,5,4,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
4d,18516,0.41,8424,5,12,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18517,0.19,8424,5,9,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18518,0.12,9046,5,9,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18519,0.66,9046,5,12,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18520,0.41,10100,5,17,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18521,0.91,9166,5,14,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18522,0.38,12970,5,17,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18523,0.43,9880,5,26,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18525,0.19,9880,5,12,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18526,0.91,9880,5,35,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18533,0.19,13500,5,1,5,1,12,turf,8,0,0,0,0,3,0,0,0,0,0,0,0,10,8
4d,18536,0.65,13500,5,11,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18537,0.65,13500,5,6,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18538,0.53,11212,5,10,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18539,0.64,11212,5,26,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18540,0.79,11212,5,13,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18541,0.79,11212,5,15,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18543,0.43,11212,5,7,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18544,0.9,11790,5,20,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18545,0.43,19094,5,10,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18548,0.42,19088,5,11,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18549,0.18,19088,5,5,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18550,0.91,19088,5,18,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18551,0.44,19088,5,35,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18552,0.49,21584,5,28,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18556,0.63,19088,5,14,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18558,0.72,19088,5,16,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18561,0.11,19088,5,5,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18563,0.91,9880,5,14,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18566,0.24,11104,5,8,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18568,0.23,11104,5,14,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18589,0.7,7200,5,10,5,1,12,composite,8,0,0,0,0,3,0,0,0,0,0,0,0,50,8
4d,18593,0.95,7200,5,16,5,1,12,composite,8,0,0,0,0,3,0,0,0,0,0,0,0,50,8
4d,18594,0.12,7428,5,5,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,80,8
4d,18596,0.15,7200,5,11,5,1,12,composite,8,0,0,0,0,3,0,0,0,0,0,0,0,50,8
4d,18604,0.14,3524,5,0,5,1,12,turf,8,0,0,0,0,3,0,0,0,0,0,0,0,60,8
4u,18607,0.1,3780,5,3,5,1,12,gravel,0,0,0,0,0,5,0,0,0,0,1,19.25743596,1.5,0,8
4u,18611,0.48,5230,5,15,5,1,12,gravel,6,0,0,0,0,3,0,0,0,0,0,6.282298849,1.5,0,8
4d,18614,0.16,10420,5,7,5,1,12,paved,4,0,0,0,0,3,0,1,0,0,0,0,0,18,8
4d,18615,0.2,10420,5,8,5,1,12,paved,4,0,0,0,0,3,0,1,0,0,0,0,0,18,8
4d,18616,0.18,10420,5,9,5,1,12,paved,4,0,0,0,0,3,0,1,0,0,0,0,0,18,8
rtl_seg,18623,0.28,22738,5,24,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
4d,18631,0.19,3840,5,7,5,1,12,turf,8,0,0,0,0,3,0,0,0,0,0,0,0,10,8
4d,18653,0.11,10074,5,4,5,1,12,composite,8,0,0,0,0,3,0,0,0,0,0,0,0,35,8
4d,18662,0.22,6770,5,5,5,1,12,paved,7,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18667,0.12,3800,5,4,5,1,12,paved,6.5,0,0,0,0,3,1,0,0,0,0,0,0,30,8
4d,18676,0.56,19992,5,18,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18677,0.51,16942,5,14,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,70,8
4d,18678,0.51,16942,5,18,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,90,8
4d,18679,0.2,19992,5,8,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,90,8
4d,18680,0.43,19992,5,9,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,90,8
4d,18681,0.95,19992,5,24,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18683,0.12,3694,5,3,5,1,12,paved,6.5,0,0,0,0,3,1,0,0,0,0,0,0,30,8
4u,18689,0.23,4110,5,4,5,1,12,gravel,0,0,0,0,0,6,0,0,0,0,0,0,1.5,0,8
4d,18704,0.48,19992,5,14,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,90,8
4d,18707,0.76,18518,5,28,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18708,0.76,18518,5,20,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18709,0.12,18518,5,6,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18710,0.24,18518,5,14,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18712,0.44,18518,5,18,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18715,0.97,13680,5,17,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18716,0.82,13680,5,24,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18717,0.65,13680,5,27,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18718,0.65,13680,5,26,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18719,0.43,13680,5,20,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18720,0.56,13680,5,23,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18721,0.56,13680,5,18,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,70,8
4d,18722,0.89,13680,5,43,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18724,0.56,12158,5,25,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18725,0.65,13354,5,10,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18728,0.86,13354,5,12,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18729,0.86,13354,5,19,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18730,0.36,13354,5,11,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18742,0.41,10340,5,11,5,1,12,paved,0,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18747,0.61,14640,5,19,5,1,12,paved,7,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18748,0.42,13580,5,8,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18749,0.22,13580,5,5,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18751,0.5,13580,5,6,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18752,0.38,13580,5,6,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18753,0.45,11480,5,15,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18754,0.96,11480,5,22,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18755,0.94,11480,5,29,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18756,0.44,11480,5,8,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
rtl_seg,18757,0.11,23610,5,8,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
4d,18761,0.8,13580,5,21,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18762,0.43,11480,5,13,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18764,0.16,11480,5,7,5,1,12,paved,8,0,0,0,0,3,0,0,0,0,0,0,0,60,8
4d,18765,0.54,13638,5,14,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18766,0.54,13638,5,2,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18767,0.54,13638,5,6,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18768,0.54,13638,5,2,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18769,0.48,14370,5,16,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18770,0.4,13494,5,7,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18771,0.88,17058,5,38,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18772,0.45,13494,5,8,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18773,0.66,13494,5,11,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18774,0.66,13494,5,24,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18775,0.26,13494,5,4,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18776,0.39,13494,5,6,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18777,0.41,16124,5,11,5,1,12,paved,8,0,0,0,0,3,0,1,0,0,0,0,0,20,8
4d,18779,0.83,20186,5,20,5,1,12,paved,0,0,0,0,0,3,0,1,0,0,0,0,0,20,8
4d,18781,0.13,20186,5,2,5,1,12,paved,0,0,0,0,0,3,0,1,0,0,0,0,0,20,8
4u,18782,0.27,9420,5,8,5,1,12,gravel,3.5,0,0,0,0,3,0,0,0,0,0,11.0245461,1.5,0,8
4u,18783,0.49,7160,5,13,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,10.29592379,1.5,0,8
4u,18784,0.17,7160,5,8,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,23.55608951,1.5,0,8
4u,18787,0.3,11778,5,16,5,1,12,gravel,0,0,0,0,0,5,0,0,0,0,1,33.51194305,1.5,0,8
4d,18788,0.32,9420,5,16,5,1,12,paved,3.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18789,0.37,12666,5,7,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18790,0.44,17628,5,23,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18791,0.44,21000,5,18,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18792,0.56,11492,5,14,5,1,12,paved,7.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18793,0.56,11492,5,13,5,1,12,paved,7.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18794,0.66,11492,5,8,5,1,12,paved,7.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18795,0.66,11492,5,26,5,1,12,paved,7.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18796,0.6,12666,5,19,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18797,0.6,12666,5,10,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18798,0.6,12666,5,11,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18799,0.6,12666,5,14,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18800,0.55,12666,5,10,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,18818,0.74,8060,5,7,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18819,0.99,8060,5,8,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18820,0.56,8060,5,4,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18821,0.56,8060,5,6,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,100,8
4d,18832,0.93,13820,5,13,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18833,0.93,13820,5,11,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18834,0.89,13820,5,21,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18835,0.89,13820,5,17,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18836,0.62,13820,5,16,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18837,0.62,13820,5,9,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18842,0.56,5340,5,14,5,1,12,turf,5,0,0,0,0,3,0,0,0,0,1,0,0,20,8
4d,18843,0.13,5866,5,7,5,1,12,turf,0,0,0,0,0,3,0,0,0,0,1,0,0,20,8
4d,18844,0.19,5866,5,7,5,1,12,turf,0,0,0,0,0,3,0,0,0,0,1,0,0,20,8
4d,18846,0.72,10292,5,17,5,1,12,paved,7.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18847,0.72,10292,5,17,5,1,12,paved,7.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18848,0.73,9962,5,12,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18849,0.73,9962,5,15,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18850,0.77,10292,5,15,5,1,12,paved,7.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18851,0.42,21000,5,24,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18852,0.34,5980,5,22,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18853,0.32,5980,5,6,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18854,0.52,5980,5,8,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18855,0.52,5340,5,6,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18856,0.52,5340,5,3,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18857,0.84,5980,5,19,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18858,0.84,5980,5,12,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18861,0.17,5320,5,6,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18862,0.24,5222,5,7,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18863,0.24,5222,5,2,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18865,0.55,3890,5,8,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,18866,0.48,13820,5,13,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18867,0.15,15042,5,2,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18869,0.53,15042,5,9,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,18882,0.25,20938,5,25,5,1,12,paved,8,0,0,0,0,3,0,0,0,0,0,0,0,50,8
4d,18883,0.39,9336,5,13,5,1,12,composite,5.5,0,0,0,0,3,0,0,0,0,0,0,0,50,8
4d,18886,0.35,13066,5,8,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,18902,0.42,10340,5,13,5,1,12,paved,0,0,0,0,0,3,1,0,0,0,0,0,0,55,8
4d,18904,0.47,21000,5,13,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19081,0.15,7924,5,0,5,1,12,turf,8,0,0,0,0,3,0,0,0,0,0,0,0,10,8
rtl_seg,19104,0.21,8300,5,23,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
4d,19134,0.14,16124,5,2,5,1,12,paved,8,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,19136,0.44,16124,5,14,5,1,12,paved,8,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,19138,0.15,17058,5,2,5,1,12,paved,8,0,0,0,0,3,0,0,0,0,0,0,0,30,8
4d,19139,0.48,14190,5,9,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19141,0.64,12770,5,18,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19142,0.64,12770,5,5,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19143,0.19,13638,5,4,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19147,0.14,13354,5,1,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19150,0.24,14190,5,5,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19155,0.68,14190,5,6,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19156,0.68,14190,5,13,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19203,0.37,5340,5,4,5,1,12,paved,5,0,0,0,0,3,0,0,0,0,0,0,0,20,8
4d,19206,0.1,9420,5,4,5,1,12,paved,3.5,0,0,0,0,3,0,0,0,0,0,0,0,30,8
4d,19217,0.58,22900,5,11,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19218,0.58,22900,5,40,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,80,8
4d,19223,0.43,47768,5,37,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19246,0.64,19728,5,21,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,65,8
4d,19255,0.21,11492,5,3,5,1,12,paved,7.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19256,0.25,10292,5,1,5,1,12,paved,7.5,0,0,0,0,3,1,0,0,0,0,0,0,60,8
4d,19279,0.17,13430,5,4,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,65,8
4d,19292,0.59,14910,5,33,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,65,8
4u,19299,0.19,3090,5,4,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
4d,19339,0.73,38934,5,45,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19343,0.71,38934,5,29,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19344,0.71,38934,5,25,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19345,0.71,38934,5,48,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19346,0.71,38934,5,31,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19347,0.71,38934,5,22,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19348,0.71,38934,5,22,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19349,0.71,38934,5,23,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19360,0.83,37380,5,57,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19361,0.83,35590,5,77,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19362,0.83,35590,5,32,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19363,0.83,35590,5,61,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19364,0.83,35590,5,37,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19365,0.83,35590,5,29,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19366,0.83,35590,5,51,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19367,0.83,37380,5,43,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19390,0.31,16552,5,6,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19391,0.29,16908,5,2,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,50,8
4d,19399,0.63,19422,5,20,5,1,12,paved,8,0,0,0,0,3,1,0,0,0,0,0,0,90,8
rtl_seg,19441,0.12,3360,5,1,5,1,12,gravel,8,2831.148453,0.119235894,0,0.06,3,0,0,0,0,0,8.386736273,1.5,0,8
rtl_seg,19456,0.18,2320,5,0,5,1,12,gravel,7,1723.759824,0.181486017,0,0.06,3,0,0,0,0,0,11.02013275,4.5,0,8
rtl_seg,19487,0.24,3776,5,3,5,1,12,gravel,6,1728.54011,0.240559616,0,0.06,4,0,0,0,0,0,4.156973711,1.5,0,8
rtl_seg,19503,0.16,1628,5,4,5,1,12,gravel,6,1793.671312,0.163112222,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,19512,0.1,1690,5,4,5,1,12,gravel,7,953.4908209,0.102669104,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,19526,0.1,3352,5,4,5,1,12,gravel,8,1115.679138,0.10383034,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,19550,0.27,1160,5,1,5,1,12,gravel,6,3166.374849,0.273006269,0,0.06,3,1,0,0,0,0,3.662919549,1.5,0,8
rtl_seg,19551,0.15,1160,5,2,5,1,12,gravel,6,917.2113467,0.146473041,0,0.06,4,1,0,0,0,0,27.30877965,1.5,0,8
rtl_seg,19613,0.17,1200,5,0,5,1,12,gravel,6,2129.977037,0.1748669,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,19645,0.16,1130,5,1,5,1,12,gravel,6,6063.615487,0.157466381,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,19646,0.11,1130,5,1,5,1,12,gravel,6,6262.467552,0.111064767,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,19650,0.11,1310,5,0,5,1,12,gravel,6,2113.408835,0.109046999,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,19651,0.13,1200,5,0,5,1,12,gravel,6,2663.110333,0.130574223,0,0.06,3,0,0,0,0,0,7.658479428,1.5,0,8
rtl_seg,19704,0.11,3250,5,3,5,1,12,gravel,8,2585.698809,0.111408076,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,19711,0.12,1360,5,0,5,1,12,gravel,5,1808.822169,0.124813636,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,19722,0.21,4040,5,5,5,1,12,gravel,6,872.1456531,0.214337899,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,19733,0.18,7090,5,1,5,1,12,gravel,3,3080.738196,0.178370231,0,0.06,4,0,0,0,0,0,0,1.5,0,8
rtl_seg,19752,0.17,2890,5,1,5,1,12,gravel,6,2432.185173,0.167747476,0,0.06,3,0,0,0,0,0,5.961341569,1.5,0,8
rtl_seg,19849,0.13,2322,5,6,5,1,12,gravel,6,1211.29598,0.12622676,0,0.06,2,0,0,0,0,0,7.922250404,1.5,0,8
rtl_seg,19917,0.17,738,5,0,5,1,12,gravel,3,2092.792047,0.166203747,0,0.06,4,0,0,0,0,0,24.06684604,1.5,0,8
rtl_seg,20054,0.25,2140,5,0,5,1,12,gravel,6,3440.059261,0.245694523,0,0.06,2,0,0,0,0,0,4.070094799,1.5,0,8
rtl_seg,20067,0.16,1424,5,3,5,1,12,gravel,8,1270.508594,0.163773341,0,0.06,3,0,0,0,0,0,6.105999879,1.5,0,8
rtl_seg,20082,0.17,1070,5,3,5,1,12,gravel,6,1118.467872,0.165509731,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,20108,0.11,1972,5,1,5,1,12,gravel,7,2622.260631,0.10587575,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,20116,0.2,4460,5,0,5,1,12,gravel,6,4442.913368,0.202859356,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,20119,0.1,5990,5,11,5,1,12,gravel,6,2206.33206,0.10078178,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,20143,0.16,1332,5,1,5,1,12,gravel,3,1314.859007,0.162692044,0,0.06,2,1,0,0,0,0,0,1.5,0,8
rtl_seg,20164,0.14,4090,5,7,5,1,12,gravel,8,985.3904018,0.137478515,0,0.06,3,0,0,0,0,0,7.273863855,1.5,0,8
rtl_seg,20177,0.54,4784,5,7,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,14.90216576,1.5,0,8
rtl_seg,20243,0.37,3776,5,0,5,1,12,gravel,6,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,20284,0.25,2600,5,5,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,3.975825915,1.5,0,8
rtl_seg,20296,0.4,6508,5,8,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,19.81511998,1.5,0,8
rtl_seg,20301,0.28,6900,5,5,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,3.588465176,1.5,0,8
rtl_seg,20303,0.29,6900,5,5,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,20.61630339,1.5,0,8
