factype,id,length,aadt,num_years,obs_kabco,obs_years,cf_total,lane_width,shld_type,shld_width,curve_radius,curve_length,spiral_transition,se_var,rhr,rumble_cl,twltl,ase,passing_lanes,lighting,dwy_density,grade,median_width,sideslope,spf_kabco,af_lane_width,af_shld,af_hor_curve,af_se_var,af_grade,af_dwy_density,af_rumble_cl,af_passing_lanes,af_twltl,af_rhr,af_lighting,af_ase,af_total,pred_kabco,exp_kabco,spf_kabc,spf_kab,spf_o,af_sideslope,af_median_width
rtl_seg,29724,0.26,4238,5.0,3,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,7.56597373,1.5,0,8,0.2943928693083378,1.0,1.01148,1.0,1.0,1.0,1.0582196222073645,1.0,1.0,1.0,1.0,1.0,1.0,1.070367983470305,1.575543509348013,2.413830139919145,,,,,
rtl_seg,29726,0.9,4238,5.0,4,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,1.106667928,1.5,0,8,1.019052239913477,1.0,1.01148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.0813546976959696,5.509784634140193,4.6175523817263056,,,,,
rtl_seg,29766,0.36,1460,5.0,3,5,1.0,12,gravel,5.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,5.479820753,1.5,0,8,0.1404262643014324,1.0,1.0672649075,1.0,1.0,1.0,1.0167007508509238,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.1600487632476486,0.8145065711518205,1.5752551964558748,,,,,
rtl_seg,29780,0.15,1668,5.0,0,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.0668467491023942,1.0,1.01148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01148,0.3380707489104484,0.220687509026389,,,,,
rtl_seg,29782,0.41,1928,5.0,3,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.440884887,1.5,0,8,0.2111951168283795,1.0,0.938265726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.938265726,0.9907856980931715,1.7204949787410295,,,,,
rtl_seg,29783,0.13,1928,5.0,2,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,7.817204244,1.5,0,8,0.06696430533582766,1.0,0.938265726,1.0,1.0,1.0,1.0896075287408602,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9562800073583922,0.3201831319964745,0.9376689383334288,,,,,
rtl_seg,29789,0.4,1668,5.0,1,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,5.012334308,1.5,0,8,0.17825799760638453,1.0,1.01148,1.0,1.0,1.0,1.000411757819818,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.081799953948743,0.9641974680079096,0.977179509124955,,,,,
rtl_seg,29791,0.44,1928,5.0,2,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,22.90891495,1.5,0,8,0.22664841805972444,1.0,0.938265726,1.0,1.0,1.0,1.5696333925797343,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,1.3775685213378417,1.5611186306504778,1.7611305413122733,,,,,
rtl_seg,29795,0.25,4702,5.0,5,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,8.038722022,1.5,0,8,0.3140621645478192,1.0,0.9353676,1.0,1.0,1.0,1.065064940702156,1.0,1.0,1.0,1.0,1.0,1.0,0.9962272374287179,1.5643864128417868,3.6128713434760624,,,,,
rtl_seg,29815,0.14,1054,5.0,1,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.03942408592145998,1.0,1.01148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01148,0.19938337213919172,0.4007824329984675,,,,,
rtl_seg,29847,0.41,3920,5.0,1,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.42940085994151844,1.0,0.9353676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.874926258760291,1.8784704394854221,1.422084671943063,,,,,
rtl_seg,29852,0.23,4210,5.0,6,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.2587038655309684,1.0,0.9353676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.874926258760291,1.131734025979178,3.7474845437115674,,,,,
rtl_seg,29871,0.46,3890,5.0,3,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0.0,1.5,0,8,0.4780798275132861,1.0,0.9353676,1.0,1.0,1.0,1.0,0.94,1.0,1.0,0.9353822590821951,1.0,1.0,0.8224306832346734,1.9659375959123335,2.4851854509836433,,,,,
rtl_seg,29874,0.1,8370,5.0,2,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,47.62991478,1.5,0,8,0.22362401678139063,1.0,0.9353676,1.0,1.0,1.0,1.5957471648257175,1.0,1.0,1.0,1.0,1.0,1.0,1.492610195769836,1.6689174373345428,1.9329608521227657,,,,,
rtl_seg,29890,0.25,3750,5.0,3,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,7.862873547,1.5,0,8,0.2504749291906257,1.0,0.9353676,1.0,1.0,1.0,1.069194766453637,0.94,1.0,1.0,0.9353822590821951,1.0,1.0,0.8793385822854017,1.101261345662606,2.0690589809300555,,,,,
rtl_seg,29897,0.25,3750,5.0,2,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,27.56989617,1.5,0,8,0.2504749291906257,1.0,0.9353676,1.0,1.0,1.0,1.5455073962321892,0.94,1.0,1.0,1.0,1.0,1.0,1.3588804913561945,1.7018274742548272,1.8856053518680187,,,,,
rtl_seg,29899,0.23,610,5.0,0,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.03748440806980778,1.0,1.01148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01148,0.18957364537224586,0.15870290741268997,,,,,
rtl_seg,29901,0.31,850,5.0,0,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0.0,1.5,0,8,0.07040015343117854,1.0,1.01148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.0813546976959696,0.38063768315660973,0.2951192662340514,,,,,
rtl_seg,29915,0.25,850,5.0,2,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,35.96460458,1.5,0,8,0.056774317283208496,1.0,1.01148,1.0,1.0,1.0,2.2492587015534404,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,2.4322464632583496,0.6904456620799562,1.2071863208274456,,,,,
rtl_seg,29942,0.24,6500,5.0,4,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,24.70788182,1.5,0,8,0.41679028217320124,1.0,1.01148,1.0,1.0,1.0,1.3411571991771283,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,1.268896249341269,2.644318129057321,3.623447450367555,,,,,
rtl_seg,29948,0.22,2570,5.0,1,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0.0,1.5,0,8,0.1510597599620051,1.0,1.01148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.0813546976959696,0.8167459053386988,0.9023241618751112,,,,,
rtl_seg,29959,0.2,2570,5.0,3,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,29.5203956,1.5,0,8,0.13732705451091373,1.0,1.01148,1.0,1.0,1.0,1.701050441097183,1.0,1.0,1.0,1.0,1.0,1.0,1.7205785001609786,1.1814098874095644,2.240375209085201,,,,,
rtl_seg,29966,0.7,2570,5.0,3,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,11.36544041,1.5,0,8,0.480644690788198,1.0,1.01148,1.0,1.0,1.0,1.1819911423944698,1.0,1.0,1.0,1.0,1.0,1.0,1.1955604007091583,2.8731987955873373,2.9355906982458917,,,,,
rtl_seg,29993,0.23,4720,5.0,1,5,1.0,12,gravel,7.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,17.45770001,1.5,0,8,0.2900432886712995,1.0,1.01148,1.0,1.0,1.0,1.266154070490721,1.0,1.0,1.0,1.0,1.0,1.0,1.2806895192199543,1.857276999607105,1.2950300533815695,,,,,
rtl_seg,29998,0.18,4720,5.0,2,5,1.0,12,gravel,7.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.22699039982971267,1.0,1.01148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9461204474164586,1.0738012932306429,1.6153456676782103,,,,,
rtl_seg,30000,0.11,4720,5.0,3,5,1.0,12,gravel,7.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,9.064758977,1.5,0,8,0.13871635545149108,1.0,1.01148,1.0,1.0,1.0,1.0868420451948457,1.0,1.0,1.0,1.0,1.0,1.0,1.0993189918736825,0.7624676201566228,2.1511120928396745,,,,,
rtl_seg,30024,0.63,1000,5.0,0,5,1.0,12,gravel,7.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1.583577297,1.5,0,8,0.1683191524161005,1.0,1.01148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01148,0.8512572814291866,0.6454377245849876,,,,,
rtl_seg,30031,0.28,462,5.0,0,5,1.0,12,gravel,3.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,3.611315526,1.5,0,8,0.0345615326294393,1.0,1.0514617748400001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1429355539760198,1.0,1.0,1.2017530461113646,0.20767213557852998,0.17673653590773142,,,,,
rtl_seg,30033,0.51,462,5.0,1,5,1.0,12,gravel,3.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.06295136300362159,1.0,1.0514617748400001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0514617748400001,0.3309547593619254,0.41980958297852744,,,,,
rtl_seg,30043,0.13,1504,5.0,1,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,15.18498494,1.5,0,8,0.05223771536570789,1.0,0.955332468,1.0,1.0,1.0,1.3512912036053526,1.0,1.0,1.0,1.0,1.0,1.0,1.290932360526992,0.33717678602795204,0.5888462675636621,,,,,
rtl_seg,30060,0.38,810,5.0,0,5,1.0,12,gravel,4.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.655533317,1.5,0,8,0.08223592875186624,1.0,1.03664738875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03664738875,0.4262483040102659,0.33702907941405075,,,,,
rtl_seg,30075,0.15,6678,5.0,0,5,1.0,12,gravel,8.0,1367.542681,0.15330973,0.0,0.06,1,1,0,0,1,0,0.0,1.5,0,8,0.26762745234159974,1.0,0.9353676,1.2522380042331855,1.18,1.0,1.0,0.94,0.75,1.0,0.8749399706057105,1.0,1.0,0.8525474975872835,1.1408255738974542,0.4081813380443452,,,,,
rtl_seg,30227,0.58,6196,5.0,3,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,5.157489729,1.5,0,8,0.9601351931026857,1.0,1.01148,1.0,1.0,1.0,1.0028236618197848,0.94,0.75,1.0,1.0,1.0,1.0,0.7151069346075205,3.4329966737423065,3.1806505397691796,,,,,
rtl_seg,30284,0.16,5650,5.0,5,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,24.34050614,1.5,0,8,0.24152462505421401,1.0,0.9353676,1.0,1.0,1.0,1.3695701488859247,1.0,1.0,1.0,1.0,1.0,1.0,1.28105154319507,1.5470274682265575,3.9478628800223072,,,,,
rtl_seg,30313,0.12,5174,5.0,1,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.16588253230493408,1.0,0.9353676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.874926258760291,0.7256749169161953,0.8869769576930684,,,,,
rtl_seg,30478,0.36,4932,5.0,10,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.803439374,1.5,0,8,0.47437146269497577,1.0,0.9353676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353676,2.218558482847445,6.829580146596527,,,,,
rtl_seg,30484,0.16,10922,5.0,18,5,1.0,12,gravel,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1.5,0,8,0.4668906114764824,1.0,1.287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8749399706057105,1.0,1.0,1.1260477421695494,2.628705594466267,14.848427209080695,,,,,
4u,8822,0.15,2540,5.0,0,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.09725928577336622,1.0,0.969598,,,,,,,,,1.0,1.0,0.969598,0.47151204483642173,0.2967748475193404,0.06520310392101594,0.044144999268716546,0.03205618185235028,1.0,1.0
4u,9056,0.43,3638,5.0,4,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,7.00306968,4.5,0,8,0.42540084748156576,1.0,0.969598,,,,,,,,,1.0,1.0,0.969598,2.062339054582156,2.9792951387748543,0.2769116126935281,0.17726128446475103,0.14848923478803766,1.0,1.0
4u,9061,0.16,4450,5.0,1,5,1.0,12,gravel,8.0,0.0,0.0,0.0,0.0,3,0,0,0,1,0,12.64378731,1.5,0,8,0.20060729493047302,1.0,0.969598,,,,,,,,,1.0,1.0,0.969598,0.9725421597499839,0.9871604251226375,0.12844427743634385,0.07967790411351738,0.07216301749412918,1.0,1.0
4u,9079,0.34,1730,5.0,0,5,1.0,12,gravel,6.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,2.968417481,1.5,0,8,0.14033839343567256,1.0,1.0054,,,,,,,,,1.0,1.0,1.0054,0.705481103801126,0.5080322903372775,0.09709352737719433,0.06979469126339488,0.04324486605847823,1.0,1.0
4d,9112,0.19,7376,5.0,3,5,1.0,12,paved,5.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,0.0,20,8,0.2609696687525393,1.0,1.09,,,,,,,,,1.0,1.0,1.1118000000000001,1.4507303885953662,2.40917735530602,0.14004438292434596,0.0923750116123473,0.12092528582819334,1.0,1.02
4d,9113,0.12,16040,5.0,9,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,100,8,0.3723341960273386,1.0,1.04,,,,,,,,,1.0,1.0,0.9776,1.8199695501816309,7.299482115527014,0.18616871029300497,0.11504170020837606,0.1861654857343336,1.0,0.94
4d,9116,0.23,16624,5.0,9,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,56,8,0.7409206653177791,1.0,1.0,,,,,,,,,1.0,1.0,0.96,3.5564191935253398,7.729681269184533,0.36925989119178493,0.22749723406964903,0.3716607741259942,1.0,0.96
4d,9118,0.19,16624,5.0,5,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,54,8,0.6120648974364263,1.0,1.0,,,,,,,,,1.0,1.0,0.96,2.9379115076948463,4.518789243789936,0.3050407796801702,0.18793249770971007,0.30702411775625615,1.0,0.96
4d,9119,0.44,16624,5.0,14,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,55,8,1.4174134466948818,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.803584544135433,12.320638257552565,0.7064102266277624,0.4352120999593286,0.7110032200671194,1.0,0.96
4d,9121,0.53,16794,5.0,23,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,55,8,1.7256585699168792,1.0,1.0,,,,,,,,,1.0,1.0,0.96,8.28316113560102,19.59368605162393,0.8592374698999473,0.5289151745787354,0.8664211000169318,1.0,0.96
4d,9134,0.46,10390,5.0,13,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.9050651487671759,1.0,1.0,,,,,,,,,1.0,1.0,0.96,4.344312714082444,10.121017262458317,0.4707769486231041,0.3017208007645035,0.4342882001440718,1.0,0.96
4d,9135,0.15,10390,5.0,8,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.29512993981538344,1.0,1.0,,,,,,,,,1.0,1.0,0.96,1.4166237111138404,5.810292116111805,0.15351422237709914,0.09838721764059896,0.1416157174382843,1.0,0.96
4d,9136,0.68,10390,5.0,16,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.3379223938297384,1.0,1.0,,,,,,,,,1.0,1.0,0.96,6.422027490382744,12.814254419669256,0.6959311414428495,0.44602205330404865,0.6419912523868889,1.0,0.96
4d,9138,0.56,11220,5.0,9,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.1943258567629405,1.0,1.0,,,,,,,,,1.0,1.0,0.96,5.732764112462114,7.970940612427085,0.6169086323847046,0.3928323231771277,0.5774172243782358,1.0,0.96
4d,9139,0.44,11606,5.0,18,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,0.9722926198821129,1.0,1.0,,,,,,,,,1.0,1.0,0.96,4.667004575434142,13.901991288877396,0.5006776882874276,0.3179147447561415,0.47161493159468526,1.0,0.96
4d,9146,0.51,10390,5.0,12,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.0034417953723036,1.0,1.0,,,,,,,,,1.0,1.0,0.96,4.816520617787058,9.61069081475194,0.5219483560821371,0.3345165399780365,0.4814934392901665,1.0,0.96
4d,9147,0.85,10390,5.0,28,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,60,8,1.6724029922871728,1.0,1.0,,,,,,,,,1.0,1.0,0.96,8.027534362978429,21.35692454039088,0.8699139268035618,0.5575275666300608,0.802489065483611,1.0,0.96
